Time,%CPU(global),%CPU(user),%CPU(system)
19:28:04,0.09999999999999432,0.1,0.1
19:28:06,0.0,0.0,0.0
19:28:08,0.0,0.0,0.0
19:28:10,0.0,0.0,0.0
19:28:12,0.0,0.0,0.0
19:28:14,0.0,0.0,0.0
19:28:16,0.0,0.0,0.0
19:28:18,0.09999999999999432,0.1,0.0
19:28:20,0.0,0.0,0.0
19:28:22,0.0,0.0,0.0
19:28:24,0.0,0.0,0.0
19:28:26,0.0,0.0,0.0
19:28:28,0.0,0.0,0.0
19:28:30,0.0,0.0,0.0
19:28:32,0.0,0.0,0.0
19:28:34,0.0,0.0,0.0
19:28:36,0.0,0.0,0.0
19:28:38,0.0,0.0,0.0
19:28:40,0.0,0.0,0.0
19:28:42,0.0,0.0,0.0
19:28:44,0.0,0.0,0.0
19:28:46,0.0,0.0,0.0
19:28:48,0.0,0.0,0.0
19:28:51,0.0,0.0,0.0
19:28:53,0.0,0.0,0.0
19:28:55,0.0,0.0,0.0
19:28:57,0.09999999999999432,0.0,0.0
19:28:59,0.0,0.0,0.0
19:29:01,0.20000000000000284,0.1,0.2
19:29:03,0.0,0.0,0.0
19:29:05,0.0,0.0,0.0
19:29:07,0.09999999999999432,0.1,0.0
19:29:09,0.0,0.0,0.0
19:29:11,0.0,0.0,0.0
19:29:13,0.0,0.0,0.0
19:29:15,0.0,0.0,0.0
19:29:17,0.09999999999999432,0.0,0.1
19:29:19,0.0,0.0,0.0
19:29:21,0.0,0.0,0.0
19:29:23,0.0,0.0,0.0
19:29:25,0.0,0.0,0.0
19:29:27,0.0,0.0,0.0
19:29:29,0.0,0.0,0.0
19:29:31,0.0,0.0,0.0
19:29:33,0.0,0.0,0.0
19:29:35,0.0,0.0,0.0
19:29:37,0.0,0.0,0.0
19:29:39,0.0,0.0,0.0
19:29:41,0.09999999999999432,0.0,0.1
19:29:43,0.0,0.0,0.0
19:29:45,0.0,0.0,0.0
19:29:47,0.0,0.0,0.0
19:29:49,0.0,0.0,0.0
19:29:51,0.09999999999999432,0.1,0.0
19:29:53,0.09999999999999432,0.0,0.0
19:29:55,0.09999999999999432,0.0,0.1
19:29:57,0.0,0.0,0.0
19:29:59,0.0,0.0,0.0
19:30:01,0.09999999999999432,0.1,0.0
19:30:03,0.0,0.0,0.0
19:30:05,0.0,0.0,0.0
19:30:07,0.0,0.0,0.0
19:30:09,0.0,0.0,0.0
19:30:11,0.0,0.0,0.0
19:30:13,0.0,0.0,0.0
19:30:15,0.0,0.0,0.0
19:30:17,0.0,0.0,0.0
19:30:19,0.0,0.0,0.0
19:30:21,0.0,0.0,0.0
19:30:23,0.09999999999999432,0.0,0.1
19:30:25,0.0,0.0,0.0
19:30:27,0.0,0.0,0.0
19:30:29,0.09999999999999432,0.1,0.0
19:30:31,0.0,0.0,0.0
19:30:33,0.09999999999999432,0.0,0.0
19:30:35,0.09999999999999432,0.0,0.1
19:30:37,0.0,0.0,0.0
19:30:39,0.0,0.0,0.0
19:30:41,0.0,0.0,0.0
19:30:43,0.0,0.0,0.0
19:30:45,0.0,0.0,0.0
19:30:47,0.0,0.0,0.0
19:30:49,0.0,0.0,0.0
19:30:51,0.0,0.0,0.0
19:30:53,0.0,0.0,0.0
19:30:55,0.0,0.0,0.0
19:30:57,0.09999999999999432,0.0,0.1
19:30:59,0.0,0.0,0.0
19:31:01,0.20000000000000284,0.1,0.2
19:31:03,0.09999999999999432,0.0,0.1
19:31:05,0.0,0.0,0.0
19:31:07,0.0,0.0,0.0
19:31:09,0.09999999999999432,0.0,0.0
19:31:11,0.0,0.0,0.0
19:31:13,0.0,0.0,0.0
19:31:16,0.0,0.0,0.0
19:31:18,0.09999999999999432,0.0,0.1
19:31:20,0.0,0.0,0.0
19:31:22,0.0,0.0,0.0
19:31:24,0.0,0.0,0.0
19:31:26,0.0,0.0,0.0
19:31:28,0.0,0.0,0.0
19:31:30,0.09999999999999432,0.0,0.1
19:31:32,0.0,0.0,0.0
19:31:34,0.0,0.0,0.0
19:31:36,0.0,0.0,0.0
19:31:38,0.0,0.0,0.0
19:31:40,0.0,0.0,0.0
19:31:42,0.0,0.0,0.0
19:31:44,0.0,0.0,0.0
19:31:46,0.09999999999999432,0.0,0.1
19:31:48,0.0,0.0,0.0
19:31:50,0.0,0.0,0.0
19:31:52,0.0,0.0,0.0
19:31:54,0.09999999999999432,0.1,0.0
19:31:56,0.0,0.0,0.0
19:31:58,0.0,0.0,0.0
19:32:00,0.4000000000000057,0.1,0.3
19:32:02,0.09999999999999432,0.1,0.0
19:32:04,0.0,0.0,0.0
19:32:06,0.09999999999999432,0.0,0.0
19:32:08,0.0,0.0,0.0
19:32:10,0.0,0.0,0.0
19:32:12,0.09999999999999432,0.0,0.1
19:32:14,0.0,0.0,0.0
19:32:16,0.0,0.0,0.0
19:32:18,0.0,0.0,0.0
19:32:20,0.0,0.0,0.0
19:32:22,0.0,0.0,0.0
19:32:24,0.09999999999999432,0.1,0.0
19:32:26,0.0,0.0,0.0
19:32:28,0.09999999999999432,0.0,0.1
19:32:30,0.0,0.0,0.0
19:32:32,0.0,0.0,0.0
19:32:34,0.0,0.0,0.0
19:32:36,0.0,0.0,0.0
19:32:38,0.09999999999999432,0.0,0.1
19:32:40,0.0,0.0,0.0
19:32:42,0.0,0.0,0.0
19:32:44,0.0,0.0,0.0
19:32:46,0.0,0.0,0.0
19:32:48,0.09999999999999432,0.1,0.0
19:32:50,0.0,0.0,0.0
19:32:52,0.0,0.0,0.0
19:32:54,0.09999999999999432,0.0,0.1
19:32:56,0.0,0.0,0.0
19:32:58,0.09999999999999432,0.1,0.0
19:33:00,0.29999999999999716,0.1,0.2
19:33:02,0.0,0.0,0.0
19:33:04,0.0,0.0,0.0
19:33:06,0.0,0.0,0.0
19:33:08,0.0,0.0,0.0
19:33:10,0.0,0.0,0.0
19:33:12,0.0,0.0,0.0
19:33:14,0.0,0.0,0.0
19:33:16,0.0,0.0,0.0
19:33:18,0.0,0.0,0.0
19:33:20,0.0,0.0,0.0
19:33:22,0.0,0.0,0.0
19:33:24,0.0,0.0,0.0
19:33:27,0.0,0.0,0.0
19:33:29,0.0,0.0,0.0
19:33:31,0.0,0.0,0.0
19:33:33,0.0,0.0,0.0
19:33:35,0.09999999999999432,0.1,0.0
19:33:37,0.09999999999999432,0.0,0.0
19:33:39,0.09999999999999432,0.1,0.0
19:33:41,0.0,0.0,0.0
19:33:43,0.09999999999999432,0.0,0.0
19:33:45,0.0,0.0,0.0
19:33:47,0.0,0.0,0.0
19:33:49,0.09999999999999432,0.0,0.0
19:33:51,0.0,0.0,0.0
19:33:53,0.0,0.0,0.0
19:33:55,0.0,0.0,0.0
19:33:57,0.0,0.0,0.0
19:33:59,0.0,0.0,0.0
19:34:01,0.5,0.1,0.4
19:34:03,0.0,0.0,0.0
19:34:05,0.0,0.0,0.0
19:34:07,0.0,0.0,0.0
19:34:09,0.0,0.0,0.0
19:34:11,0.0,0.0,0.0
19:34:13,0.0,0.0,0.0
19:34:15,0.0,0.0,0.0
19:34:17,0.0,0.0,0.0
19:34:19,0.0,0.0,0.0
19:34:21,0.09999999999999432,0.1,0.0
19:34:23,0.0,0.0,0.0
19:34:25,0.0,0.0,0.0
19:34:27,0.09999999999999432,0.0,0.1
19:34:29,0.0,0.0,0.0
19:34:31,0.0,0.0,0.0
19:34:33,0.29999999999999716,0.0,0.0
19:34:35,0.0,0.0,0.0
19:34:37,0.09999999999999432,0.0,0.1
19:34:39,0.0,0.0,0.0
19:34:41,0.0,0.0,0.0
19:34:43,0.0,0.0,0.0
19:34:45,0.0,0.0,0.0
19:34:47,0.0,0.0,0.0
19:34:49,0.0,0.0,0.0
19:34:51,0.0,0.0,0.0
19:34:53,0.0,0.0,0.0
19:34:55,0.09999999999999432,0.0,0.0
19:34:57,0.09999999999999432,0.0,0.1
19:34:59,0.0,0.0,0.0
19:35:01,0.5999999999999943,0.1,0.4
19:35:03,0.0,0.0,0.0
19:35:05,0.0,0.0,0.0
19:35:07,0.09999999999999432,0.0,0.1
19:35:09,0.0,0.0,0.0
19:35:11,0.0,0.0,0.0
19:35:13,0.0,0.0,0.0
19:35:15,0.09999999999999432,0.1,0.0
19:35:17,0.0,0.0,0.0
19:35:19,0.0,0.0,0.0
19:35:21,0.0,0.0,0.0
19:35:23,0.0,0.0,0.0
19:35:26,0.0,0.0,0.0
19:35:28,0.0,0.0,0.0
19:35:30,0.09999999999999432,0.0,0.0
19:35:32,0.0,0.0,0.0
19:35:34,0.0,0.0,0.0
19:35:36,0.09999999999999432,0.0,0.1
19:35:38,0.0,0.0,0.0
19:35:40,0.0,0.0,0.0
19:35:42,0.0,0.0,0.0
19:35:44,0.0,0.0,0.0
19:35:46,0.0,0.0,0.0
19:35:48,0.09999999999999432,0.1,0.0
19:35:50,0.0,0.0,0.0
19:35:52,0.09999999999999432,0.1,0.0
19:35:54,0.0,0.0,0.0
19:35:56,0.0,0.0,0.0
19:35:58,0.0,0.0,0.0
19:36:00,0.5,0.1,0.4
19:36:02,0.0,0.0,0.0
19:36:04,0.0,0.0,0.0
19:36:06,0.0,0.0,0.0
19:36:08,0.0,0.0,0.0
19:36:10,0.0,0.0,0.0
19:36:12,0.0,0.0,0.0
19:36:14,0.0,0.0,0.0
19:36:16,0.0,0.0,0.0
19:36:18,0.09999999999999432,0.0,0.1
19:36:20,0.0,0.0,0.0
19:36:22,0.0,0.0,0.0
19:36:24,0.09999999999999432,0.1,0.0
19:36:26,0.09999999999999432,0.0,0.0
19:36:28,0.0,0.0,0.0
19:36:30,0.0,0.0,0.0
19:36:32,0.0,0.0,0.0
19:36:34,0.09999999999999432,0.0,0.1
19:36:36,0.0,0.0,0.0
19:36:38,0.0,0.0,0.0
19:36:40,0.0,0.0,0.0
19:36:42,0.09999999999999432,0.0,0.1
19:36:44,0.0,0.0,0.0
19:36:46,0.0,0.0,0.0
19:36:48,0.09999999999999432,0.0,0.0
19:36:50,0.0,0.0,0.0
19:36:52,0.0,0.0,0.0
19:36:54,0.09999999999999432,0.0,0.1
19:36:56,0.0,0.0,0.0
19:36:58,0.0,0.0,0.0
19:37:00,0.4000000000000057,0.1,0.3
19:37:02,0.09999999999999432,0.1,0.0
19:37:04,0.0,0.0,0.0
19:37:06,0.0,0.0,0.0
19:37:08,0.0,0.0,0.0
19:37:10,0.0,0.0,0.0
19:37:12,0.0,0.0,0.0
19:37:14,0.0,0.0,0.0
19:37:17,0.0,0.0,0.0
19:37:19,0.0,0.0,0.0
19:37:21,0.09999999999999432,0.0,0.0
19:37:23,0.09999999999999432,0.1,0.0
19:37:25,0.0,0.0,0.0
19:37:27,0.0,0.0,0.0
19:37:29,0.0,0.0,0.0
19:37:31,0.0,0.0,0.0
19:37:33,0.0,0.0,0.0
19:37:35,0.0,0.0,0.0
19:37:37,0.0,0.0,0.0
19:37:39,0.09999999999999432,0.1,0.1
19:37:41,0.09999999999999432,0.0,0.1
19:37:43,0.09999999999999432,0.0,0.0
19:37:45,0.0,0.0,0.0
19:37:47,0.0,0.0,0.0
19:37:49,0.0,0.0,0.0
19:37:51,0.0,0.0,0.0
19:37:53,0.0,0.0,0.0
19:37:55,0.0,0.0,0.0
19:37:57,0.0,0.0,0.0
19:37:59,0.0,0.0,0.0
19:38:01,0.5999999999999943,0.1,0.4
19:38:03,0.0,0.0,0.0
19:38:05,0.0,0.0,0.0
19:38:07,0.0,0.0,0.0
19:38:09,0.0,0.0,0.0
19:38:11,0.0,0.0,0.0
19:38:13,0.0,0.0,0.0
19:38:15,0.0,0.0,0.0
19:38:17,0.0,0.0,0.0
19:38:19,0.0,0.0,0.0
19:38:21,0.09999999999999432,0.0,0.1
19:38:23,0.0,0.0,0.0
19:38:25,0.0,0.0,0.0
19:38:27,0.0,0.0,0.0
19:38:29,0.0,0.0,0.0
19:38:31,0.0,0.0,0.0
19:38:33,0.0,0.0,0.0
19:38:35,0.09999999999999432,0.1,0.0
19:38:37,0.0,0.0,0.0
19:38:39,0.09999999999999432,0.0,0.0
19:38:41,0.0,0.0,0.0
19:38:43,0.0,0.0,0.0
19:38:45,0.0,0.0,0.0
19:38:47,0.09999999999999432,0.1,0.0
19:38:49,0.0,0.0,0.0
19:38:51,0.0,0.0,0.0
19:38:53,0.09999999999999432,0.0,0.1
19:38:55,0.0,0.0,0.0
19:38:57,0.0,0.0,0.0
19:38:59,0.0,0.0,0.0
19:39:01,0.4000000000000057,0.1,0.4
19:39:03,0.0,0.0,0.0
19:39:05,0.0,0.0,0.0
19:39:07,0.09999999999999432,0.0,0.1
19:39:09,0.0,0.0,0.0
19:39:11,0.0,0.0,0.0
19:39:14,0.09999999999999432,0.0,0.0
19:39:16,0.0,0.0,0.0
19:39:18,0.0,0.0,0.0
19:39:20,0.09999999999999432,0.0,0.1
19:39:22,0.0,0.0,0.0
19:39:24,0.0,0.0,0.0
19:39:26,0.0,0.0,0.0
19:39:28,0.09999999999999432,0.0,0.1
19:39:30,0.09999999999999432,0.1,0.0
19:39:32,0.0,0.0,0.0
19:39:34,0.0,0.0,0.0
19:39:36,0.0,0.0,0.0
19:39:38,0.0,0.0,0.0
19:39:40,0.0,0.0,0.0
19:39:42,0.09999999999999432,0.1,0.0
19:39:44,0.0,0.0,0.0
19:39:46,0.0,0.0,0.0
19:39:48,0.09999999999999432,0.1,0.0
19:39:50,0.0,0.0,0.0
19:39:52,0.0,0.0,0.0
19:39:54,0.0,0.0,0.0
19:39:56,0.0,0.0,0.0
19:39:58,0.20000000000000284,0.0,0.2
19:40:00,0.5999999999999943,0.2,0.4
19:40:02,0.09999999999999432,0.0,0.1
19:40:04,0.09999999999999432,0.0,0.0
19:40:06,0.0,0.0,0.0
19:40:08,0.0,0.0,0.0
19:40:10,0.09999999999999432,0.0,0.0
19:40:12,0.0,0.0,0.0
19:40:14,0.0,0.0,0.0
19:40:16,0.09999999999999432,0.1,0.0
19:40:18,0.09999999999999432,0.0,0.0
19:40:20,0.0,0.0,0.0
19:40:22,0.0,0.0,0.0
19:40:24,0.09999999999999432,0.0,0.1
19:40:26,0.09999999999999432,0.1,0.0
19:40:28,0.0,0.0,0.0
19:40:30,0.0,0.0,0.0
19:40:32,0.0,0.0,0.0
19:40:34,0.0,0.0,0.0
19:40:36,0.0,0.0,0.0
19:40:38,0.0,0.0,0.0
19:40:40,0.0,0.0,0.0
19:40:42,0.0,0.0,0.0
19:40:44,0.0,0.0,0.0
19:40:46,0.09999999999999432,0.0,0.1
19:40:48,0.0,0.0,0.0
19:40:50,0.0,0.0,0.0
19:40:52,0.0,0.0,0.0
19:40:54,0.0,0.0,0.0
19:40:56,0.0,0.0,0.0
19:40:58,0.0,0.0,0.0
19:41:00,0.4000000000000057,0.1,0.3
19:41:03,0.0,0.0,0.0
19:41:05,0.0,0.0,0.0
19:41:07,0.0,0.0,0.0
19:41:09,0.09999999999999432,0.0,0.0
19:41:11,0.0,0.0,0.0
19:41:13,0.0,0.0,0.0
19:41:15,0.0,0.0,0.0
19:41:17,0.0,0.0,0.0
19:41:19,0.0,0.0,0.0
19:41:21,0.0,0.0,0.0
19:41:23,0.0,0.0,0.0
19:41:25,0.09999999999999432,0.1,0.0
19:41:27,0.09999999999999432,0.0,0.1
19:41:29,0.0,0.0,0.0
19:41:31,0.0,0.0,0.0
19:41:33,0.0,0.0,0.0
19:41:35,0.0,0.0,0.0
19:41:37,0.0,0.0,0.0
19:41:39,0.0,0.0,0.0
19:41:41,0.0,0.0,0.0
19:41:43,0.0,0.0,0.0
19:41:45,0.0,0.0,0.0
19:41:47,0.0,0.0,0.0
19:41:49,0.0,0.0,0.0
19:41:51,0.0,0.0,0.0
19:41:53,0.0,0.0,0.0
19:41:55,0.0,0.0,0.0
19:41:57,0.0,0.0,0.0
19:41:59,0.09999999999999432,0.0,0.0
19:42:01,0.4000000000000057,0.1,0.2
19:42:03,0.0,0.0,0.0
19:42:05,0.0,0.0,0.0
19:42:07,0.0,0.0,0.0
19:42:09,0.09999999999999432,0.1,0.0
19:42:11,0.0,0.0,0.0
19:42:13,0.0,0.0,0.0
19:42:15,0.0,0.0,0.0
19:42:17,0.0,0.0,0.0
19:42:19,0.0,0.0,0.0
19:42:21,0.09999999999999432,0.1,0.1
19:42:23,0.0,0.0,0.0
19:42:25,0.09999999999999432,0.0,0.0
19:42:27,0.0,0.0,0.0
19:42:29,0.0,0.0,0.0
19:42:31,0.0,0.0,0.0
19:42:33,0.0,0.0,0.0
19:42:35,0.0,0.0,0.0
19:42:38,0.0,0.0,0.0
19:42:40,0.0,0.0,0.0
19:42:42,0.09999999999999432,0.0,0.1
19:42:44,0.0,0.0,0.0
19:42:46,0.0,0.0,0.0
19:42:48,0.09999999999999432,0.1,0.0
19:42:50,0.0,0.0,0.0
19:42:52,0.0,0.0,0.0
19:42:54,0.0,0.0,0.0
19:42:56,0.0,0.0,0.0
19:42:58,0.09999999999999432,0.1,0.0
19:43:00,0.29999999999999716,0.1,0.2
19:43:02,0.09999999999999432,0.0,0.1
19:43:04,0.0,0.0,0.0
19:43:06,0.0,0.0,0.0
19:43:08,0.09999999999999432,0.0,0.1
19:43:10,0.0,0.0,0.0
19:43:12,0.0,0.0,0.0
19:43:14,0.0,0.0,0.0
19:43:16,0.0,0.0,0.0
19:43:18,0.0,0.0,0.0
19:43:20,0.0,0.0,0.0
19:43:22,0.4000000000000057,0.0,0.0
19:43:24,0.0,0.0,0.0
19:43:26,0.0,0.0,0.0
19:43:28,0.09999999999999432,0.1,0.0
19:43:30,0.0,0.0,0.0
19:43:32,0.09999999999999432,0.0,0.1
19:43:34,0.0,0.0,0.0
19:43:36,0.0,0.0,0.0
19:43:38,0.0,0.0,0.0
19:43:40,0.0,0.0,0.0
19:43:42,0.0,0.0,0.0
19:43:44,0.0,0.0,0.0
19:43:46,0.09999999999999432,0.0,0.1
19:43:48,0.0,0.0,0.0
19:43:50,0.0,0.0,0.0
19:43:52,0.0,0.0,0.0
19:43:54,0.29999999999999716,0.0,0.0
19:43:56,0.0,0.0,0.0
19:43:58,0.0,0.0,0.0
19:44:00,0.29999999999999716,0.1,0.2
19:44:02,0.0,0.0,0.0
19:44:04,0.0,0.0,0.0
19:44:06,0.09999999999999432,0.1,0.0
19:44:08,0.0,0.0,0.0
19:44:10,0.0,0.0,0.0
19:44:12,0.0,0.0,0.0
19:44:14,0.0,0.0,0.0
19:44:16,0.09999999999999432,0.0,0.0
19:44:18,0.0,0.0,0.0
19:44:20,0.0,0.0,0.0
19:44:22,0.0,0.0,0.0
19:44:24,0.0,0.0,0.0
19:44:26,0.0,0.0,0.0
19:44:28,0.0,0.0,0.0
19:44:30,0.09999999999999432,0.0,0.1
19:44:32,0.0,0.0,0.0
19:44:34,0.0,0.0,0.0
19:44:36,0.0,0.0,0.0
19:44:38,0.0,0.0,0.0
19:44:40,0.0,0.0,0.0
19:44:42,0.0,0.0,0.0
19:44:44,0.0,0.0,0.0
19:44:46,0.09999999999999432,0.0,0.1
19:44:48,0.0,0.0,0.0
19:44:50,0.0,0.0,0.0
19:44:52,0.0,0.0,0.0
19:44:54,0.0,0.0,0.0
19:44:56,0.0,0.0,0.0
19:44:58,0.0,0.0,0.0
19:45:00,0.20000000000000284,0.1,0.2
19:45:02,0.0,0.0,0.0
19:45:05,0.09999999999999432,0.1,0.1
19:45:07,0.0,0.0,0.0
19:45:09,0.0,0.0,0.0
19:45:11,0.0,0.0,0.0
19:45:13,0.4000000000000057,0.0,0.0
19:45:15,0.0,0.0,0.0
19:45:17,0.0,0.0,0.0
19:45:19,0.0,0.0,0.0
19:45:21,0.0,0.0,0.0
19:45:23,0.0,0.0,0.0
19:45:25,0.0,0.0,0.0
19:45:27,0.0,0.0,0.0
19:45:29,0.0,0.0,0.0
19:45:31,0.0,0.0,0.0
19:45:33,0.09999999999999432,0.1,0.0
19:45:35,0.0,0.0,0.0
19:45:37,0.0,0.0,0.0
19:45:39,0.0,0.0,0.0
19:45:41,0.0,0.0,0.0
19:45:43,0.4000000000000057,0.0,0.0
19:45:45,0.0,0.0,0.0
19:45:47,0.0,0.0,0.0
19:45:49,0.0,0.0,0.0
19:45:51,0.0,0.0,0.0
19:45:53,0.0,0.0,0.0
19:45:55,0.0,0.0,0.0
19:45:57,0.09999999999999432,0.0,0.1
19:45:59,0.0,0.0,0.0
19:46:01,0.4000000000000057,0.1,0.3
19:46:03,0.0,0.0,0.0
19:46:05,0.0,0.0,0.0
19:46:07,0.0,0.0,0.0
19:46:09,0.09999999999999432,0.0,0.0
19:46:11,0.0,0.0,0.0
19:46:13,0.0,0.0,0.0
19:46:15,0.0,0.0,0.0
19:46:17,0.09999999999999432,0.1,0.0
19:46:19,0.0,0.0,0.0
19:46:21,0.0,0.0,0.0
19:46:23,0.0,0.0,0.0
19:46:25,0.09999999999999432,0.0,0.1
19:46:27,0.0,0.0,0.0
19:46:29,0.0,0.0,0.0
19:46:31,0.0,0.0,0.0
19:46:33,0.0,0.0,0.0
19:46:35,0.0,0.0,0.0
19:46:37,0.0,0.0,0.0
19:46:39,0.0,0.0,0.0
19:46:41,0.09999999999999432,0.0,0.0
19:46:43,0.0,0.0,0.0
19:46:45,0.0,0.0,0.0
19:46:47,0.0,0.0,0.0
19:46:49,0.0,0.0,0.0
19:46:51,0.0,0.0,0.0
19:46:53,0.0,0.0,0.0
19:46:55,0.0,0.0,0.0
19:46:58,0.0,0.0,0.0
19:47:00,0.09999999999999432,0.1,0.1
19:47:02,0.09999999999999432,0.0,0.1
19:47:04,0.09999999999999432,0.1,0.0
19:47:06,0.0,0.0,0.0
19:47:08,0.0,0.0,0.0
19:47:10,0.09999999999999432,0.0,0.1
19:47:12,0.0,0.0,0.0
19:47:14,0.0,0.0,0.0
19:47:16,0.0,0.0,0.0
19:47:18,0.0,0.0,0.0
19:47:20,0.0,0.0,0.0
19:47:22,0.0,0.0,0.0
19:47:24,0.0,0.0,0.0
19:47:26,0.09999999999999432,0.1,0.0
19:47:28,0.0,0.0,0.0
19:47:30,0.0,0.0,0.0
19:47:32,0.09999999999999432,0.0,0.1
19:47:34,0.0,0.0,0.0
19:47:36,0.0,0.0,0.0
19:47:38,0.09999999999999432,0.0,0.0
19:47:40,0.0,0.0,0.0
19:47:42,0.09999999999999432,0.0,0.1
19:47:44,0.0,0.0,0.0
19:47:46,0.0,0.0,0.0
19:47:48,0.0,0.0,0.0
19:47:50,0.0,0.0,0.0
19:47:52,0.09999999999999432,0.0,0.1
19:47:54,0.09999999999999432,0.1,0.0
19:47:56,0.0,0.0,0.0
19:47:58,0.0,0.0,0.0
19:48:00,0.09999999999999432,0.0,0.1
19:48:02,0.09999999999999432,0.1,0.0
19:48:04,0.0,0.0,0.0
19:48:06,0.0,0.0,0.0
19:48:08,0.0,0.0,0.0
19:48:10,0.0,0.0,0.0
19:48:12,0.0,0.0,0.0
19:48:14,0.0,0.0,0.0
19:48:16,0.0,0.0,0.0
19:48:18,0.0,0.0,0.0
19:48:20,0.0,0.0,0.0
19:48:22,0.0,0.0,0.0
19:48:24,0.0,0.0,0.0
19:48:26,0.0,0.0,0.0
19:48:28,0.09999999999999432,0.0,0.1
19:48:30,0.0,0.0,0.0
19:48:32,0.09999999999999432,0.1,0.0
